Date & Time,Headline,Text,Source,URL,Sector,Ticker,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Total Sentiment (Compound)
"Thu, 14 Mar 2024 11:31:04 -0400",Pfizer (PFE) Gets EU Nod for Expanded Use of Pneumococcal Jab,"Following the label expansion, Pfizer's (PFE) 20-valent pneumococcal conjugate vaccine is authorized for use in individuals aged six weeks and older.",Zacks Investment Research,https://www.zacks.com/stock/news/2240861/pfizer-pfe-gets-eu-nod-for-expanded-use-of-pneumococcal-jab?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2240861,healthcare,PFE,0.0,1.0,0.0,0.0
"Wed, 13 Mar 2024 18:51:08 -0400",Pfizer (PFE) Rises As Market Takes a Dip: Key Facts,"In the closing of the recent trading day, Pfizer (PFE) stood at $28.22, denoting a +0.75% change from the preceding trading day.",Zacks Investment Research,https://www.zacks.com/stock/news/2240265/pfizer-pfe-rises-as-market-takes-a-dip-key-facts?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6-2240265,healthcare,PFE,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 14:27:55 -0400",55 March Dividend Kings: Buy 8; Watch 4,"A Dividend King is a stock with 50 or more consecutive years of dividend increases. The 55 Dividend Kings screened as of March 13 represented 9 of 11 Morningstar Sectors. Broker targeted-top-ten net gains ranged 14.63%-22.93% topped by Middlesex Water, and SJW Group. By yield, Leggett tops-all. Top-ten March Kings; UBSI, FRT, FTS, BKH, NWN, MMM, CDUAF, UVV, MO, & LEG averaged 5.97% yield.",Seeking Alpha,https://seekingalpha.com/article/4678563-55-march-dividend-kings-buy-8-watch-4,healthcare,ADM,0.0,0.967,0.033,0.34
"Fri, 15 Mar 2024 13:46:16 -0400",Lilly weight-loss drug Zepbound new US prescriptions surpass Wegovy for first time,"Eli Lilly's powerful weight-loss drug Zepbound hit 77,590 new prescriptions in the U.S. for the week ending March 8, surpassing Novo Nordisk's rival obesity medicine Wegovy for the first time since it was launched, according to data from IQVIA.",Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/lilly-weight-loss-drug-zepbound-new-us-prescriptions-surpass-wegovy-first-time-2024-03-15/,healthcare,LLY,0.0,0.919,0.081,0.5106
"Fri, 15 Mar 2024 09:15:00 -0400",Can Eli Lilly Stock Double in 5 Years? Here's What It Would Take.,Eli Lilly has a huge opportunity in the anti-obesity market to generate tens of billions in revenue. The big battle could be over which company develops the best weight-loss drug.,The Motley Fool,https://www.fool.com/investing/2024/03/15/can-eli-lilly-stock-double-in-5-years-heres-what/,healthcare,LLY,0.051,0.766,0.183,0.7717
"Thu, 14 Mar 2024 10:56:12 -0400",Lilly (LLY) Partners Amazon to Deliver Drugs Like Zepbound,"Eli Lilly (LLY) partners with Amazon Pharmacy to help deliver its obesity, migraine and diabetes drugs, including Zepbound.",Zacks Investment Research,https://www.zacks.com/stock/news/2240711/lilly-lly-partners-amazon-to-deliver-drugs-like-zepbound?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2240711,healthcare,LLY,0.0,0.728,0.272,0.765
"Thu, 14 Mar 2024 08:30:00 -0400",Should Investors Worry About Eli Lilly's Latest Regulatory Setback?,"Eli Lilly's potential approval for an Alzheimer's disease therapy is being delayed again. But even if the company doesn't earn this approval, it won't be the end of the world.",The Motley Fool,https://www.fool.com/investing/2024/03/14/should-investors-worry-about-eli-lillys-latest-reg/,healthcare,LLY,0.075,0.771,0.154,0.6796
"Fri, 15 Mar 2024 12:56:13 -0400",The Taxman Cometh: 3 Stocks to Soften the Blow and Grow Your Dough,"Tax season is often stressful. However, you can soften the tax blow by using this time to do some spring cleaning by selecting stocks that will benefit you during tax season.",InvestorPlace,https://investorplace.com/2024/03/the-taxman-cometh-3-stocks-to-soften-the-blow-and-grow-your-dough/,healthcare,EQIX,0.068,0.87,0.062,-0.0772
"Fri, 15 Mar 2024 12:56:02 -0400",US FDA panel unanimously backs expanded use of J&J's CAR-T therapy,Advisers to the U.S. Food and Drug Administration on Friday unanimously voted in favor of allowing the use of Johnson & Johnson's cell therapy as an earlier treatment for a type of blood cancer.,Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/us-fda-panel-unanimously-backs-expanded-use-jjs-car-t-therapy-2024-03-15/,healthcare,JNJ,0.111,0.835,0.054,-0.4404
"Thu, 14 Mar 2024 08:02:33 -0400",The 3 Most Undervalued Healthcare Stocks to Buy in March 2024,"Undervalued healthcare stocks are primed for a comeback this year, proving themselves as lucrative investments amidst a revitalized market. With a significant uptick in performance, the S&P 500 Health Care index soared roughly 7% year-to-date (YTD), marking a robust recovery from last year's challenges.",InvestorPlace,https://investorplace.com/2024/03/the-3-most-undervalued-healthcare-stocks-to-buy-in-march-2024/,healthcare,JNJ,0.0,0.854,0.146,0.7717
"Fri, 15 Mar 2024 12:39:32 -0400",3 Precision Medicine Stocks That Could Benefit From the Industry's Rise,"Now might be a great time for investors to consider investing in precision medicine stocks. For those who don't know, precision medicine is an approach to disease treatment and prevention that tailors medical decisions to the individual patient.",InvestorPlace,https://investorplace.com/2024/03/3-precision-medicine-stocks-that-could-benefit-from-the-industrys-rise/,healthcare,MRNA,0.0,0.869,0.131,0.7964
"Fri, 15 Mar 2024 12:36:01 -0400",Why Is Charles River (CRL) Up 6.2% Since Last Earnings Report?,Charles River (CRL) reported earnings 30 days ago. What's next for the stock?,Zacks Investment Research,https://www.zacks.com/stock/news/2241548/why-is-charles-river-crl-up-6-2-since-last-earnings-report?cid=CS-STOCKNEWSAPI-FT-realtime_blog-2241548,healthcare,CRL,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 11:31:03 -0400",Charles River (CRL) Extends Gene Therapy Offering With New Pact,Charles River's (CRL) partnership with Navega Therapeutics will enable it to leverage its strong AAV portfolio and leading gene therapy CDMO capabilities.,Zacks Investment Research,https://www.zacks.com/stock/news/2241549/charles-river-crl-extends-gene-therapy-offering-with-new-pact?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2241549,healthcare,CRL,0.0,0.862,0.138,0.5859
"Thu, 14 Mar 2024 08:00:00 -0400",Charles River and Navega Therapeutics Announce Comprehensive Gene Therapy Manufacturing Collaboration,"WILMINGTON, Mass.--(BUSINESS WIRE)--Charles River Laboratories International, Inc. (NYSE: CRL) and Navega Therapeutics, Inc., a biotechnology company developing epigenetic gene therapies, today announced an AAV9 production program agreement. As part of Charles River's Cell and Gene Therapy (CGT) Accelerator Program (CAP), Navega will have access to established contract development and manufacturing (CDMO) capabilities and advisory services to produce an adeno-associated virus (AAV)-based gene t.",Business Wire,https://www.businesswire.com/news/home/20240314552741/en/Charles-River-and-Navega-Therapeutics-Announce-Comprehensive-Gene-Therapy-Manufacturing-Collaboration/,healthcare,CRL,0.0,0.933,0.067,0.6369
"Fri, 15 Mar 2024 12:35:39 -0400",IQVIA (IQV) Up 5.3% Since Last Earnings Report: Can It Continue?,IQVIA (IQV) reported earnings 30 days ago. What's next for the stock?,Zacks Investment Research,https://www.zacks.com/stock/news/2241519/iqvia-iqv-up-5-3-since-last-earnings-report-can-it-continue?cid=CS-STOCKNEWSAPI-FT-realtime_blog-2241519,healthcare,IQV,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 12:33:13 -0400","Why Abbott's Formula-Related Sell-Off Could Be A Buying Opportunity, Says Analyst",Abbott stock tumbled to a month-low Friday after an Illinois jury ordered Reckitt Benckiser to pay $60 million in an infant formula lawsuit.,Investors Business Daily,https://www.investors.com/news/technology/abbott-stock-infant-formula-similac-lawsuits/,healthcare,ABT,0.089,0.836,0.075,0.128
"Fri, 15 Mar 2024 12:32:39 -0400",Dividend Deluge: 3 Stocks Showering Shareholders With Cash,"As interest rates stay higher for longer, pushing traders towards fixed-income alternatives, dividend stocks return to investors' strategies after being sidelined for years. However, the terrain for dividend stocks has evolved, reflecting broader investment preferences and strategy shifts.",InvestorPlace,https://investorplace.com/2024/03/dividend-deluge-3-stocks-showering-shareholders-with-cash/,healthcare,MDT,0.0,0.938,0.062,0.4588
"Thu, 14 Mar 2024 09:15:44 -0400",3 Stocks to Buy if the Fed Keeps Rates High for the Rest of 2024,"“Higher for longer” may prove true as sticky inflation indicates the higher-rate environment might be here to stay. As interest rates stay steady, risk-averse investors gravitate towards short-term Treasuries for safety.",InvestorPlace,https://investorplace.com/2024/03/3-stocks-to-buy-if-the-fed-keeps-rates-high-for-the-rest-of-2024/,healthcare,MDT,0.0,0.8,0.2,0.8591
"Fri, 15 Mar 2024 11:50:25 -0400",Edwards Lifesciences (EW) Hits 52-Week High: What's Driving It?,"Edwards Lifesciences (EW) outperforms the industry, owing to a robust 2023 fourth-quarter performance, as well as the strong potential in the TMTT division.",Zacks Investment Research,https://www.zacks.com/stock/news/2241477/edwards-lifesciences-ew-hits-52-week-high-what-s-driving-it?cid=CS-STOCKNEWSAPI-FT-analyst_blog|52-week_high/low-2241477,healthcare,EW,0.0,0.788,0.212,0.7783
"Fri, 15 Mar 2024 11:16:22 -0400","7 Mega-Cap Stocks That Can Turn $10,000 Into $1 Million","By definition, mega-cap stocks are those which possess a market capitalization above $200 billion. So, investors seeking to turn $10,000 into $1 million through Mega cap companies will be choosing from the top 60 companies on this list.",InvestorPlace,https://investorplace.com/2024/03/7-mega-cap-stocks-that-can-turn-10000-into-1-million/,healthcare,AMD,0.0,0.963,0.037,0.2023
"Fri, 15 Mar 2024 11:11:05 -0400",Intuitive Surgical's (ISRG) Da Vinci 5 Receives FDA Approval,"Intuitive Surgical (ISRG) announces the FDA clearance for its next-generation robotic system, da Vinci 5, which is likely to improve surgical workflow and save significant time with better care.",Zacks Investment Research,https://www.zacks.com/stock/news/2241443/intuitive-surgical-s-isrg-da-vinci-5-receives-fda-approval?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2241443,healthcare,ISRG,0.0,0.652,0.348,0.9442
"Fri, 15 Mar 2024 09:41:31 -0400",ISRG Stock Alert: The FDA Is Giving Intuitive Surgical a Big Boost,Intuitive Surgical (NASDAQ: ISRG ) stock is getting a boost on Friday as investors celebrate approval of da Vinci 5 by the Food and Drug Administration (FDA). Da Vinci 5 is the next generation of Intuitive Surgical's multiport robotic system that has been used in more than 7 million procedures.,InvestorPlace,https://investorplace.com/2024/03/isrg-stock-alert-the-fda-is-giving-intuitive-surgical-a-big-boost/,healthcare,ISRG,0.0,0.769,0.231,0.9413
"Thu, 14 Mar 2024 17:16:11 -0400",Intuitive Surgical Pops After Winning FDA Clearance For Next-Gen Robotic System,"Intuitive Surgical stock jumped late Thursday after the company won FDA clearance for its next-generation robotic surgery system, da Vinci 5.",Investors Business Daily,https://www.investors.com/news/technology/intuitive-surgical-stock-robotic-surgery-da-vinci-5/,healthcare,ISRG,0.0,0.809,0.191,0.7964
"Thu, 14 Mar 2024 16:30:00 -0400","Intuitive Announces FDA Clearance of Fifth-Generation Robotic System, da Vinci 5",Da Vinci 5 builds on decades of Intuitive technology and millions of robotic procedures Da Vinci 5 builds on decades of Intuitive technology and millions of robotic procedures,GlobeNewsWire,https://www.globenewswire.com/news-release/2024/03/14/2846718/7637/en/Intuitive-Announces-FDA-Clearance-of-Fifth-Generation-Robotic-System-da-Vinci-5.html,healthcare,ISRG,0.0,1.0,0.0,0.0
"Thu, 14 Mar 2024 09:39:43 -0400",The Blue-Chip Advantage: 7 Stocks for Investors Who Play to Win,"If the market's dramatic shifts this year have left you feeling dizzy, you're not alone – but blue-chip stocks might be the anchor you need to regain stability. Amidst the current rally (bubble?",InvestorPlace,https://investorplace.com/2024/03/the-blue-chip-advantage-7-stocks-for-investors-who-play-to-win/,healthcare,ISRG,0.03,0.797,0.172,0.5817
"Wed, 13 Mar 2024 18:56:22 -0400","Intuitive Surgical, Inc. (ISRG) Declines More Than Market: Some Information for Investors","In the latest trading session, Intuitive Surgical, Inc. (ISRG) closed at $382.99, marking a -1.65% move from the previous day.",Zacks Investment Research,https://www.zacks.com/stock/news/2240304/intuitive-surgical-inc-isrg-declines-more-than-market-some-information-for-investors?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_6v1-2240304,healthcare,ISRG,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 11:06:04 -0400",Waters (WAT) Boosts Portfolio Strength With Rheo-IS Accessory,"Waters (WAT) unveils Rheo-IS accessory for its TA Instruments Discovery Hybrid Rheometers, bolstering its overall portfolio.",Zacks Investment Research,https://www.zacks.com/stock/news/2241440/waters-wat-boosts-portfolio-strength-with-rheo-is-accessory?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2241440,healthcare,WAT,0.0,0.8,0.2,0.6705
"Thu, 14 Mar 2024 08:00:00 -0400",Waters Streamlines and Expedites PFAS Testing with Innovative Oasis Dual-Phase Cartridges,"News Summary: Waters Oasis™ Dual-phase PFAS Analysis Cartridges simplify sample preparation for EPA 1633 testing for analysis of PFAS concentrations in non-potable water, soils, biosolids, and tissue. Reduces sample preparation time by 20% and sample processing time by approximately 30 minutes per batch to boost sample throughput and help busy laboratories save time and money.",PRNewsWire,https://www.prnewswire.com/news-releases/waters-streamlines-and-expedites-pfas-testing-with-innovative-oasis-dual-phase-cartridges-302088778.html,healthcare,WAT,0.0,0.848,0.152,0.8885
"Fri, 15 Mar 2024 10:41:18 -0400",Why DaVita HealthCare (DVA) is a Top Value Stock for the Long-Term,"Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service.",Zacks Investment Research,https://www.zacks.com/stock/news/2241364/why-davita-healthcare-dva-is-a-top-value-stock-for-the-long-term?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|zacks_education_value_score-2241364,healthcare,DVA,0.0,0.652,0.348,0.9337
"Thu, 14 Mar 2024 12:36:35 -0400",DaVita HealthCare (DVA) Up 12% Since Last Earnings Report: Can It Continue?,DaVita HealthCare (DVA) reported earnings 30 days ago. What's next for the stock?,Zacks Investment Research,https://www.zacks.com/stock/news/2240851/davita-healthcare-dva-up-12-since-last-earnings-report-can-it-continue?cid=CS-STOCKNEWSAPI-FT-realtime_blog-2240851,healthcare,DVA,0.0,1.0,0.0,0.0
"Thu, 14 Mar 2024 06:40:13 -0400",Best Value Stocks to Buy for March 14th,"IMXI, SKWD and DVA made it to the Zacks Rank #1 (Strong Buy) value stocks list on March 14, 2024.",Zacks Investment Research,https://www.zacks.com/commentary/2240404/best-value-stocks-to-buy-for-march-14th?cid=CS-STOCKNEWSAPI-FT-zacks_1_rank_additions|value_additions-2240404,healthcare,DVA,0.0,0.661,0.339,0.9062
"Fri, 15 Mar 2024 10:26:06 -0400","Labcorp (LH) Expands Strategic Alliances, Test Sales Fall",Labcorp (LH) continues to progress in terms of integrating hospital partnerships and acquisitions.,Zacks Investment Research,https://www.zacks.com/stock/news/2241301/labcorp-lh-expands-strategic-alliances-test-sales-fall?cid=CS-STOCKNEWSAPI-FT-analyst_blog|zer_report_update-2241301,healthcare,LH,0.0,0.819,0.181,0.4939
"Fri, 15 Mar 2024 10:01:18 -0400",Here is What to Know Beyond Why UnitedHealth Group Incorporated (UNH) is a Trending Stock,"UnitedHealth (UNH) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",Zacks Investment Research,https://www.zacks.com/stock/news/2241257/here-is-what-to-know-beyond-why-unitedhealth-group-incorporated-unh-is-a-trending-stock?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2241257,healthcare,UNH,0.066,0.89,0.044,-0.2263
"Fri, 15 Mar 2024 08:41:23 -0400","Why UnitedHealth, Change Healthcare were targeted by ransomware hackers, and more cybercrime will hit patients, doctors",The ransomware attack on Change Healthcare shows how attractive data-rich health-care firms are to hackers and how sophisticated cyber criminals are becoming.,CNBC,https://www.cnbc.com/2024/03/15/why-unitedhealth-change-healthcare-were-targets-of-ransomware-hackers.html,healthcare,UNH,0.144,0.719,0.137,-0.0772
"Thu, 14 Mar 2024 17:04:43 -0400",Option Care Health says it is affected by UnitedHealth hack,"Homecare health services provider Option Care Health said on Thursday it has been affected by the cyberattack at UnitedHealth Group's Change Healthcare unit, but does not expect the hack to materially impact its finances.",Reuters,https://www.reuters.com/technology/cybersecurity/option-care-health-says-it-is-affected-by-unitedhealth-hack-2024-03-14/,healthcare,UNH,0.056,0.855,0.09,0.3818
"Thu, 14 Mar 2024 14:54:08 -0400",UnitedHealth Group Reports Critical Services Restored After Cyberattack,"UnitedHealth Group (UHG) reported Thursday (March 14) that some critical services are back online at its subsidiary Change Healthcare, which has been dealing with a cyberattack on its claims and payment infrastructure.",PYMNTS,https://www.pymnts.com/news/security-and-risk/2024/unitedhealth-group-reports-critical-services-restored-after-cyberattack/?utm_source=snapi,healthcare,UNH,0.105,0.841,0.055,-0.296
"Thu, 14 Mar 2024 13:30:00 -0400",INVESTOR ACTION ALERT: The Schall Law Firm Announces it is Investigating Claims Against UnitedHealth Group Incorporated and Encourages Investors with Losses to Contact the Firm,"LOS ANGELES, CA / ACCESSWIRE / March 14, 2024 / The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of UnitedHealth Group Incorporated (""UnitedHealth"" or ""the Company"") (NYSE:UNH) for violations of the securities laws. The investigation focuses on whether the Company issued false and/or misleading statements and/or failed to disclose information pertinent to investors.",Accesswire,https://www.accesswire.com/viewarticle.aspx?id=843141&lang=en,healthcare,UNH,0.134,0.789,0.077,-0.7066
"Thu, 14 Mar 2024 12:33:00 -0400",HHS Is Investigating the UnitedHealth Hack. The Insurer's Troubles Aren't Over.,The Department of Health and Human Services said it would focus on the protection of health data.,Barrons,https://www.barrons.com/articles/unitedhealth-hack-change-investigation-e06e3c59,healthcare,UNH,0.1,0.9,0.0,-0.4588
"Thu, 14 Mar 2024 09:30:19 -0400",UnitedHealth's (UNH) Payment System Disrupted by Cyberattack,"A cyberattack on UnitedHealth's (UNH) payment management subsidiary, Change Healthcare, last month continues to impact healthcare services, especially cancer treatments, as payment processing remains disrupted.",Zacks Investment Research,https://www.zacks.com/stock/news/2240577/unitedhealth-s-unh-payment-system-disrupted-by-cyberattack?cid=CS-STOCKNEWSAPI-FT-analyst_blog|company_news_-_medical_sector-2240577,healthcare,UNH,0.131,0.869,0.0,-0.6901
"Wed, 13 Mar 2024 18:29:39 -0400",UnitedHealth says its unit Change Healthcare's pharmacy network back online,"UnitedHealth Group said on Wednesday that its unit Change Healthcare's pharmacy network was back online, weeks after a cyberattack.",Reuters,https://www.reuters.com/technology/cybersecurity/unitedhealth-says-its-unit-change-healthcares-pharmacy-network-back-online-2024-03-13/,healthcare,UNH,0.0,1.0,0.0,0.0
"Wed, 13 Mar 2024 17:56:19 -0400",HHS Launches HIPPA Rules-Focused Investigation of UnitedHealth Group Cyberattack,"An office of the U.S. Department of Health and Human Services (HHS) has opened an investigation into the cyberattack that is impacting the UnitedHealth Group (UHG) subsidiary, Change Healthcare. The investigation was launched by HHS' Office for Civil Rights (OCR), which enforces HIPPA privacy, security and breach notification rules, HHS said in a Wednesday (March 13) press release.",PYMNTS,https://www.pymnts.com/cybersecurity/2024/hhs-launches-hippa-rules-focused-investigation-of-unitedhealth-group-cyberattack/?utm_source=snapi,healthcare,UNH,0.0,0.943,0.057,0.4404
"Fri, 15 Mar 2024 10:00:00 -0400",Anthem Blue Cross and Blue Shield Foundation Awards $11 Million to Community Partners in New York,"NEW YORK--(BUSINESS WIRE)--Anthem Blue Cross and Blue Shield Foundation continued its critical work to measurably improve health and strengthen local communities in 2023. Last year, the Foundation had an $11 million impact in New York, including $9.2 million in grants focused on food insecurity, substance use disorder and maternal health. The Foundation also supported organizations that coordinated disaster preparedness, response, and recovery efforts as part of its mission. “Our Foundation str.",Business Wire,https://www.businesswire.com/news/home/20240315857747/en/Anthem-Blue-Cross-and-Blue-Shield-Foundation-Awards-11-Million-to-Community-Partners-in-New-York/,healthcare,ANTM,0.115,0.741,0.144,0.2732
"Thu, 14 Mar 2024 13:52:00 -0400",Anthem Blue Cross and Blue Shield Signs First Business to WiseChoice Healthcare Alliance,"RICHMOND, Va.--(BUSINESS WIRE)--Anthem Blue Cross and Blue Shield in Virginia announced last week that the WiseChoice Healthcare Alliance had secured its first contract for the state's healthcare solution for small businesses. Appalachian Foundation Services of Roanoke, Virginia enrolled its employees for healthcare coverage after hearing of the state's new option allowing small businesses to pool together as one large self-funded group. The WiseChoice Healthcare Alliance allows its participant.",Business Wire,https://www.businesswire.com/news/home/20240314212473/en/Anthem-Blue-Cross-and-Blue-Shield-Signs-First-Business-to-WiseChoice-Healthcare-Alliance/,healthcare,ANTM,0.0,0.94,0.06,0.6124
"Fri, 15 Mar 2024 09:30:00 -0400",My Top 3 Chip Stocks (And They're Not Nvidia),"Nvidia's stock has seen significant appreciation in the AI industry, but other chip companies like Qualcomm, Micron, and Broadcom also have potential. The AI market is still in its early stages and has significant growth potential, projected to be worth $1.85 trillion by 2030. Broadcom, Qualcomm and Micron are all relatively inexpensive compared to their growth prospects and offer buying opportunities on pullbacks.",Seeking Alpha,https://seekingalpha.com/article/4678337-my-top-3-chip-stocks-and-theyre-not-nvidia,healthcare,AVGO,0.0,0.707,0.293,0.9711
"Fri, 15 Mar 2024 07:46:00 -0400","Move Over, Tesla! These 6 Stocks Could Replace It in the ""Magnificent 7""","Tesla has fallen behind six other companies in terms of market cap. These alternatives dominate industries, including weight management, payments, and semiconductors.",The Motley Fool,https://www.fool.com/investing/2024/03/15/move-over-tesla-these-6-stocks-could-replace-it-in/,healthcare,AVGO,0.107,0.796,0.097,0.2942
"Fri, 15 Mar 2024 09:11:49 -0400",$10 Biotech Stock Wall Street Says Will Be Up Over 200% This Year,Take This Retirement Quiz To Get Matched With An Advisor Now (Sponsored) Are you ready for retirement?,24/7 Wall Street,https://247wallst.com/investing/2024/03/15/10-biotech-stock-wall-street-says-will-be-up-over-200-this-year/,healthcare,BIIB,0.0,0.921,0.079,0.3612
"Thu, 14 Mar 2024 12:36:26 -0400",Why Is Biogen Inc. (BIIB) Up 2.6% Since Last Earnings Report?,Biogen Inc. (BIIB) reported earnings 30 days ago. What's next for the stock?,Zacks Investment Research,https://www.zacks.com/stock/news/2240842/why-is-biogen-inc-biib-up-2-6-since-last-earnings-report?cid=CS-STOCKNEWSAPI-FT-realtime_blog-2240842,healthcare,BIIB,0.0,1.0,0.0,0.0
"Fri, 15 Mar 2024 08:50:17 -0400",5 Low Price-to-Sales Stocks to Fetch Solid Portfolio Gains,"The price-to-sales ratio is a convenient tool to gauge the value of stocks incurring losses or in an early development cycle. Stocks like PAGS, AMG, CI, BBSI and FIHL hold promise.",Zacks Investment Research,https://www.zacks.com/stock/news/2241235/5-low-price-to-sales-stocks-to-fetch-solid-portfolio-gains?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rw-2241235,healthcare,AMG,0.098,0.673,0.229,0.6597
"Fri, 15 Mar 2024 08:15:00 -0400",3 Weight-Loss Stocks to Buy as GLP-1 Mania Takes Hold,"When many investors hear the word mania, they may think of artificial intelligence (AI) stocks or Bitcoin. Both investments have yielded market-beating returns and have room to run higher.",InvestorPlace,https://investorplace.com/2024/03/3-weight-loss-stocks-to-buy-as-glp-1-mania-takes-hold/,healthcare,BFIT,0.0,0.925,0.075,0.4767
"Fri, 15 Mar 2024 08:00:00 -0400","Old Dogs, New Tricks: 3 Dow Stocks Poised for a Comeback","Although the S&P 500 is at all-time highs, some stocks have lagged significantly. For instance, we have seen bifurcation among the Magnificent Seven, with underperformance from Tesla (NASDAQ: TSLA ) and Apple (NASDAQ: AAPL ).",InvestorPlace,https://investorplace.com/2024/03/old-dogs-new-tricks-3-dow-stocks-poised-for-a-comeback/,healthcare,AAPL,0.072,0.814,0.114,0.4939
"Fri, 15 Mar 2024 07:41:03 -0400",Time to Get These 5 Top Relative Price Strength Stocks,"APP, KALU, COLL, EME and TXT are five stocks with explosive relative price strength.",Zacks Investment Research,https://www.zacks.com/stock/news/2241188/time-to-get-these-5-top-relative-price-strength-stocks?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rw-2241188,healthcare,APP,0.0,0.719,0.281,0.802
"Fri, 15 Mar 2024 07:29:51 -0400",The 3 Most Undervalued Cathie Wood Stocks to Buy in March 2024,"Even with the wider market rebound, Cathie Wood hasn't quite recaptured her initial investment allure. Her flagship fund, the ARK Innovation ETF (NYSEARCA: ARKK ), remains a full two-thirds below its 2021 highs.",InvestorPlace,https://investorplace.com/2024/03/the-3-most-undervalued-cathie-wood-stocks-to-buy-in-march-2024/,healthcare,AMZN,0.0,0.915,0.085,0.4588
"Fri, 15 Mar 2024 07:16:07 -0400",4 Stocks to Buy for Attractive Earnings Acceleration,"Invest in stocks such as Protagonist Therapeutics (PTGX), Evolus (EOLS), Western Digital (WDC), and Phunware (PHUN) as of now for superb earnings acceleration.",Zacks Investment Research,https://www.zacks.com/stock/news/2241174/4-stocks-to-buy-for-attractive-earnings-acceleration?cid=CS-STOCKNEWSAPI-FT-analyst_blog|rw-2241174,healthcare,EOLS,0.0,0.806,0.194,0.7906
"Fri, 15 Mar 2024 06:57:06 -0400",FSTA: Consumer Staples Sector Dashboard For March,The tobacco and household products industries show the best value scores in the sector.,Seeking Alpha,https://seekingalpha.com/article/4678461-fsta-consumer-staples-sector-dashboard-for-march,healthcare,BG,0.0,0.742,0.258,0.765
"Fri, 15 Mar 2024 06:04:03 -0400",Gilead CAR-T cancer therapy capacity to quadruple by 2026,"Gilead Sciences will be able to quadruple production of its cell therapy cancer treatments by 2026 due to improvements in the U.S. biotech's manufacturing processes, an executive in charge of that business told Reuters.",Reuters,https://www.reuters.com/business/healthcare-pharmaceuticals/gilead-car-t-cancer-therapy-capacity-quadruple-by-2026-2024-03-15/,healthcare,GILD,0.172,0.783,0.045,-0.8176
"Fri, 15 Mar 2024 03:05:00 -0400",ResMed's 2024 Global Sleep Survey Uncovers a World in Sleep Crisis,"ResMed announced the results of its 2024 Global Sleep Survey, uncovering a world in sleep crisis and encouraging people to discover their sleep superpowers",GlobeNewsWire,https://www.globenewswire.com/news-release/2024/03/15/2846820/0/en/ResMed-s-2024-Global-Sleep-Survey-Uncovers-a-World-in-Sleep-Crisis.html,healthcare,RMD,0.188,0.734,0.078,-0.7003
"Thu, 14 Mar 2024 18:49:54 -0400",3 Pharma Stocks to Sell in March Before They Crash & Burn,"Recent trends in the stock market have seen a shift in investor interest from tech giants, known as the Magnificent 7, towards pharmaceutical companies, particularly those involved in weight-loss drugs. But, it's important to identify which pharma stocks to sell before they plummet, as not all will benefit equally from the hype.",InvestorPlace,https://investorplace.com/2024/03/3-pharma-stocks-to-sell-in-march-before-they-crash-burn/,healthcare,ACAD,0.072,0.834,0.094,0.1481
"Thu, 14 Mar 2024 18:01:04 -0400",Markets Dip but it's Time to Buy These Low-Risk High-Income Stocks,"Now may be an ideal time to buy these lower-risk, high-income stocks especially as markets start to digest hot inflationary data.",Zacks Investment Research,https://www.zacks.com/commentary/2240989/markets-dip-but-it-s-time-to-buy-these-low-risk-high-income-stocks?cid=CS-STOCKNEWSAPI-FT-investment_ideas-2240989,healthcare,OGN,0.0,0.871,0.129,0.6808
"Thu, 14 Mar 2024 17:24:00 -0400",3 Overlooked Dividend Aristocrats to Add to Your Portfolio Now,"Dividend aristocrats are companies that cater to a specific need for income-oriented investors. These stocks are often well established, reliable companies that are part of major indexes such as the S&P 500.",InvestorPlace,https://investorplace.com/2024/03/3-overlooked-dividend-aristocrats-to-add-to-your-portfolio-now/,healthcare,KO,0.025,0.926,0.049,0.25
